"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-09-18",,,"0.00",,,,"68","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-09-19",,,"0.00",,,,"66","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-09-20",,,"0.00",,,,"63","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-09-21",,,"0.00",,,,"73","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-09-22",,,"0.00",,,,"81","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-09-23",,,"0.00",,,,"86","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-09-24",,,"0.00",,,,"80","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-09-25",,,"0.00",,,,"67","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-09-26",,,"0.00",,,,"64","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-09-27",,,"0.00",,,,"61","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-09-28",,,"0.00",,,,"71","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-09-29",,,"0.00",,,,"83","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-09-30",,,"0.00",,,,"91","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-01",,,"0.00","0.0","0.0",,"97","67",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-02",,,"0.00","0.0","0.0",,"96","66",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-03",,,"0.00","0.0","0.0",,"88","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-04",,,"0.00","0.0","0.0",,"66","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-05",,,"0.00","0.0","0.0",,"62","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-06",,,"0.00","0.0","0.0",,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-07",,,"0.00","0.0","0.0",,"72","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-08",,,"0.00","0.0","0.0",,"70","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-09",,,"0.00","0.0","0.0",,"64","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-10",,,"0.00","0.0","0.0",,"60","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-11",,,"0.00","0.0","0.0",,"64","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-12",,,"0.04","0.0","0.0",,"67","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-13",,,"0.02","0.0","0.0",,"63","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-14",,,"0.00","0.0","0.0",,"61","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-15",,,"0.00","0.0","0.0",,"65","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-16",,,"0.00","0.0","0.0",,"64","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-17",,,"0.00","0.0","0.0",,"70","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-18",,,"0.00","0.0","0.0",,"65","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-19",,,"0.00","0.0","0.0",,"68","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-20",,,"0.00","0.0","0.0",,"74","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-21",,,"0.00","0.0","0.0",,"70","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-22",,,"0.00","0.0","0.0",,"71","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-23",,,"0.00","0.0","0.0",,"75","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-24",,,"0.00","0.0","0.0",,"62","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-25",,,"0.00","0.0","0.0",,"58","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-26",,,"0.00","0.0","0.0",,"65","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-27",,,"0.00","0.0","0.0",,"68","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-28",,,"0.00","0.0","0.0",,"76","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-29",,,"0.00","0.0","0.0",,"72","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-30",,,"0.00","0.0","0.0",,"69","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-10-31",,,"0.00","0.0","0.0",,"73","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-01",,,"0.00",,,,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-02",,,"0.00",,,,"73","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-03",,,"0.00",,,,"76","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-04",,,"0.00",,,,"77","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-05",,,"0.00",,,,"63","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-06",,,"0.00",,,,"67","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-07",,,"0.01",,,,"64","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-08",,,"0.00",,,,"68","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-09",,,"0.00",,,,"64","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-10",,,"0.00",,,,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-11",,,"0.00",,,,"61","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-12",,,"0.00",,,,"62","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-13",,,"0.00",,,,"65","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-14",,,"0.00",,,,"63","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-15",,,"0.00",,,,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-16",,,"0.00",,,,"65","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-17",,,"0.00",,,,"66","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-18",,,"0.00",,,,"66","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-19",,,"0.00",,,,"66","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-20",,,"0.00",,,,"64","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-21",,,"0.01",,,,"58","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-22",,,"0.25",,,,"59","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-23",,,"0.01",,,,"58","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-24",,,"0.00",,,,"64","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-25",,,"0.00",,,,"62","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-26",,,"0.00",,,,"65","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-27",,,"0.00",,,,"65","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-28",,,"0.00",,,,"66","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-29",,,"0.00",,,,"59","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-11-30",,,"0.01",,,,"60","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-01",,,"0.00",,,,"56","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-02",,,"0.01",,,,"61","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-03",,,"1.12",,,,"60","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-04",,,"0.17",,,,"59","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-05",,,"0.00",,,,"54","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-06",,,"0.00",,,,"57","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-07",,,"0.00",,,,"54","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-08",,,"0.00",,,,"56","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-09",,,"0.00",,,,"57","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-10",,,"0.00",,,,"59","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-11",,,"0.00",,,,"60","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-12",,,"0.00",,,,"59","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-13",,,"0.00",,,,"59","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-14",,,"0.00",,,,"60","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-15",,,"0.00",,,,"71","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-16",,,"0.00",,,,"70","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-17",,,"0.00",,,,"67","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-18",,,"0.00",,,,"57","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-19",,,"0.00",,,,"58","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-20",,,"0.00",,,,"60","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-21",,,"0.79",,,,"57","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-22",,,"0.00",,,,"58","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-23",,,"0.00",,,,"60","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-24",,,"0.00",,,,"56","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-25",,,"0.00",,,,"60","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-26",,,"0.00",,,,"54","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-27",,,"0.00",,,,"57","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-28",,,"0.00",,,,"65","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-29",,,"0.00",,,,"53","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-30",,,"0.00",,,,"52","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1980-12-31",,,"0.00",,,,"51","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-01",,,"0.00",,,,"48","43",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-02",,,"0.00",,,,"50","42",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-03",,,"0.13",,,,"59","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-04",,,"0.00",,,,"60","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-05",,,"0.00",,,,"57","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-06",,,"0.00",,,,"54","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-07",,,"0.00",,,,"52","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-08",,,"0.00",,,,"53","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-09",,,"0.00",,,,"52","42",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-10",,,"0.00",,,,"50","42",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-11",,,"0.00",,,,"52","43",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-12",,,"0.00",,,,"54","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-13",,,"0.00",,,,"62","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-14",,,"0.00",,,,"59","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-15",,,"0.00",,,,"66","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-16",,,"0.05",,,,"63","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-17",,,"0.10",,,,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-18",,,"0.00",,,,"64","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-19",,,"0.30",,,,"58","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-20",,,"0.04",,,,"61","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-21",,,"0.00",,,,"63","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-22",,,"0.82",,,,"64","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-23",,,"0.31",,,,"56","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-24",,,"0.02",,,,"57","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-25",,,"0.00",,,,"57","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-26",,,"0.30",,,,"51","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-27",,,"1.75",,,,"59","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-28",,,"0.44",,,,"55","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-29",,,"0.71",,,,"54","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-30",,,"0.00",,,,"56","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-01-31",,,"0.00",,,,"57","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-01",,,"0.00",,,,"60","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-02",,,"0.00",,,,"61","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-03",,,"0.00",,,,"65","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-04",,,"0.00",,,,"59","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-05",,,"0.00",,,,"60","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-06",,,"0.00",,,,"59","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-07",,,"0.00",,,,"60","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-08",,,"0.06",,,,"53","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-09",,,"0.34",,,,"65","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-10",,,"0.00",,,,"63","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-11",,,"0.08",,,,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-12",,,"0.00",,,,"66","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-13",,,"0.26",,,,"65","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-14",,,"0.19",,,,"66","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-15",,,"0.00",,,,"63","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-16",,,"0.00",,,,"66","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-17",,,"0.00",,,,"65","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-18",,,"0.00",,,,"74","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-19",,,"0.01",,,,"60","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-20",,,"0.00",,,,"65","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-21",,,"0.00",,,,"69","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-22",,,"0.00",,,,"68","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-23",,,"0.00",,,,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-24",,,"0.34",,,,"54","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-25",,,"0.13",,,,"56","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-26",,,"0.19",,,,"56","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-27",,,"0.00",,,,"60","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-02-28",,,"0.49",,,,"53","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-01",,,"0.04",,,,"57","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-02",,,"0.00",,,,"59","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-03",,,"0.00",,,,"54","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-04",,,"0.35",,,,"53","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-05",,,"0.00",,,,"59","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-06",,,"0.00",,,,"61","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-07",,,"0.00",,,,"61","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-08",,,"0.00",,,,"66","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-09",,,"0.00",,,,"67","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-10",,,"0.00",,,,"65","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-11",,,"0.00",,,,"66","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-12",,,"0.00",,,,"56","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-13",,,"0.58",,,,"59","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-14",,,"0.00",,,,"58","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-15",,,"1.25",,,,"55","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-16",,,"0.01",,,,"62","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-17",,,"0.00",,,,"66","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-18",,,"0.63",,,,"56","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-19",,,"0.07",,,,"58","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-20",,,"0.44",,,,"53","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-21",,,"0.76",,,,"62","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-22",,,"0.00",,,,"64","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-23",,,"0.00",,,,"63","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-24",,,"0.00",,,,"63","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-25",,,"0.56",,,,"59","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-26",,,"0.03",,,,"56","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-27",,,"0.00",,,,"64","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-28",,,"0.00",,,,"68","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-29",,,"0.01",,,,"56","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-30",,,"0.00",,,,"59","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-03-31",,,"0.00",,,,"56","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-01",,,"0.03",,,,"55","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-02",,,"0.00",,,,"59","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-03",,,"0.00",,,,"61","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-04",,,"0.00",,,,"69","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-05",,,"0.00",,,,"67","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-06",,,"0.00",,,,"58","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-07",,,"0.00",,,,"62","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-08",,,"0.00",,,,"56","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-09",,,"0.00",,,,"60","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-10",,,"0.00",,,,"55","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-11",,,"0.00",,,,"56","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-12",,,"0.00",,,,"62","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-13",,,"0.00",,,,"66","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-14",,,"0.00",,,,"62","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-15",,,"0.00",,,,"56","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-16",,,"0.00",,,,"66","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-17",,,"0.00",,,,"56","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-18",,,"0.05",,,,"52","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-19",,,"0.08",,,,"57","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-20",,,"0.00",,,,"62","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-21",,,"0.00",,,,"63","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-22",,,"0.00",,,,"76","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-23",,,"0.00",,,,"58","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-24",,,"0.00",,,,"58","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-25",,,"0.03",,,,"52","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-26",,,"0.00",,,,"56","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-27",,,"0.00",,,,"68","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-28",,,"0.00",,,,"84","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-29",,,"0.00",,,,"89","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-04-30",,,"0.00",,,,"67","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-01",,,"0.00",,,,"61","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-02",,,"0.00",,,,"58","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-03",,,"0.00",,,,"62","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-04",,,"0.00",,,,"58","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-05",,,"0.00",,,,"63","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-06",,,"0.00",,,,"65","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-07",,,"0.00",,,,"64","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-08",,,"0.00",,,,"74","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-09",,,"0.00",,,,"59","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-10",,,"0.00",,,,"64","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-11",,,"0.00",,,,"79","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-12",,,"0.00",,,,"66","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-13",,,"0.00",,,,"62","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-14",,,"0.00",,,,"57","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-15",,,"0.00",,,,"58","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-16",,,"0.00",,,,"62","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-17",,,"0.00",,,,"60","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-18",,,"0.15",,,,"62","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-19",,,"0.01",,,,"61","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-20",,,"0.00",,,,"62","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-21",,,"0.00",,,,"60","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-22",,,"0.00",,,,"66","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-23",,,"0.00",,,,"66","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-24",,,"0.00",,,,"63","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-25",,,"0.00",,,,"66","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-26",,,"0.00",,,,"63","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-27",,,"0.00",,,,"61","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-28",,,"0.00",,,,"60","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-29",,,"0.00",,,,"59","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-30",,,"0.00",,,,"63","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-05-31",,,"0.00",,,,"67","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-06-01",,,"0.00",,,,"57","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-06-02",,,"0.00",,,,"64","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1981-06-03",,,"0.00",,,,"68","53",
